sample_idx,evaluation_idx,identifier,option_permutation_idx,option_order,correct_answer,predicted_answer,predicted_option_source_index,main_category,difficulty,is_correct,audio_early,audio_middle,audio_late,instruction_early,instruction_middle,instruction_late,question_early,question_middle,question_late,options_early,options_middle,options_late,text_early,text_middle,text_late,audio_drop_early_to_late,text_gain_early_to_late,late_question_audio_ratio,late_options_audio_ratio,late_text_audio_ratio,n_audio_tokens,n_instruction_tokens,n_question_tokens,n_options_tokens,n_other_text_tokens,n_query_text_tokens
26,80,q27_135660,2,BCAD,C,C,0,Sound Texture,Low,1,0.04335386,0.02719843,0.02089491,0.31891624,0.25969116,0.15961626,0.04853509,0.01249437,0.02507217,0.06528247,0.06123151,0.08401919,0.95664616,0.97280156,0.97910509,0.02245895,0.02245894,1.19991759,4.02103542,46.85853736,1500,62,11,20,21,114
27,81,q28_14013,0,DACB,B,B,0,Performance,Low,1,0.03482491,0.00954235,0.00858068,0.30589052,0.27283212,0.25065713,0.06679339,0.05683066,0.02578131,0.10267245,0.15976508,0.06633258,0.96517511,0.99045769,0.99141932,0.02624423,0.02624420,3.00457472,7.73045445,115.54082951,1500,62,17,23,21,123
27,82,q28_14013,1,ABCD,A,A,0,Performance,Low,1,0.03690024,0.00993117,0.00884586,0.31179349,0.27452028,0.23871687,0.07421483,0.05675544,0.02966254,0.09344679,0.15390529,0.06783495,0.96309974,0.99006881,0.99115410,0.02805437,0.02805436,3.35326715,7.66855131,112.04720023,1500,62,17,23,21,123
27,83,q28_14013,2,DBCA,D,D,0,Performance,Low,1,0.03771415,0.00915776,0.00928625,0.30780630,0.28267678,0.25047977,0.07283653,0.06170626,0.02605072,0.09928189,0.14062223,0.06481474,0.96228584,0.99084229,0.99071374,0.02842790,0.02842790,2.80530021,6.97964517,106.68608277,1500,62,17,23,21,123
28,84,q29_14013,0,BADC,B,B,0,Melody,Medium,1,0.03616275,0.01075624,0.00992235,0.31190416,0.25625922,0.24875584,0.05667862,0.04440067,0.01892605,0.10004323,0.17910495,0.05881496,0.96383724,0.98924377,0.99007763,0.02624040,0.02624039,1.90741633,5.92752354,99.78257609,1500,62,13,20,21,116
28,85,q29_14013,1,CBDA,D,B,1,Melody,Medium,0,0.03643198,0.01019648,0.00951340,0.30953136,0.25648833,0.24248203,0.05626010,0.04384271,0.02032544,0.10249995,0.17847668,0.06732379,0.96356801,0.98980352,0.99048661,0.02691857,0.02691860,2.13650599,7.07673013,104.11485376,1500,62,13,20,21,116
28,86,q29_14013,2,CABD,B,B,0,Melody,Medium,1,0.03598057,0.01037716,0.01056408,0.31106328,0.25397119,0.24093118,0.05609934,0.04251453,0.01937677,0.10168057,0.18599511,0.06823627,0.96401945,0.98962285,0.98943591,0.02541649,0.02541646,1.83421277,6.45927388,93.66041904,1500,62,13,20,21,116
29,87,q30_14013,0,ADCB,A,A,0,Melody,Medium,1,0.03729235,0.01151782,0.00990198,0.31561755,0.27048316,0.23310158,0.06654318,0.04570046,0.02647603,0.09357730,0.16421603,0.06621380,0.96270765,0.98848220,0.99009800,0.02739037,0.02739035,2.67381319,6.68692787,99.98993910,1500,62,15,28,21,126
29,88,q30_14013,1,BADC,B,B,0,Melody,Medium,1,0.03475774,0.01124373,0.01024536,0.31097003,0.26368079,0.24359715,0.06209915,0.04453060,0.02498154,0.10193591,0.16864104,0.06535707,0.96524221,0.98875624,0.98975459,0.02451238,0.02451238,2.43832695,6.37918653,96.60514266,1500,62,15,28,21,126
29,89,q30_14013,2,DCAB,C,C,0,Melody,Medium,1,0.04180842,0.02040204,0.01140000,0.30151651,0.27113254,0.20454704,0.06389464,0.02156430,0.02985467,0.07140191,0.11899797,0.07610206,0.95819155,0.97959800,0.98859996,0.03040842,0.03040840,2.61883063,6.67561933,86.71929051,1500,62,15,28,21,126
30,90,q31_644172,0,DABC,B,A,3,Melody,Medium,0,0.03751554,0.00869678,0.00783555,0.32036884,0.25357814,0.22562067,0.07005536,0.08680444,0.03717554,0.08674802,0.15226576,0.06214578,0.96248445,0.99130325,0.99216441,0.02967999,0.02967997,4.74446821,7.93125535,126.62339008,1500,62,18,15,21,116
30,91,q31_644172,1,DBAC,C,A,3,Melody,Medium,0,0.03764169,0.00871722,0.00800845,0.32094383,0.25552398,0.22562837,0.06980083,0.08567743,0.03815480,0.08551368,0.15160001,0.06223565,0.96235830,0.99128274,0.99199155,0.02963324,0.02963325,4.76431878,7.77125014,123.86814107,1500,62,18,15,21,116
30,92,q31_644172,2,CABD,B,A,2,Melody,Medium,0,0.03733595,0.00866296,0.00823939,0.32018699,0.25503440,0.22428224,0.06984684,0.08647629,0.03788758,0.08626389,0.15246961,0.06378846,0.96266407,0.99133705,0.99176063,0.02909656,0.02909656,4.59834834,7.74189193,120.36823038,1500,62,18,15,21,116
31,93,q32_644172,0,ACBD,A,C,1,Harmony,Low,0,0.04261517,0.01622431,0.01150354,0.30803057,0.26864815,0.22974867,0.04314231,0.02394979,0.01465147,0.10119209,0.16098142,0.07198203,0.95738482,0.98377569,0.98849647,0.03111164,0.03111165,1.27364921,6.25738230,85.92978570,1500,62,8,30,21,121
31,94,q32_644172,1,DABC,B,B,0,Harmony,Low,1,0.03681922,0.01066657,0.01086989,0.31244130,0.26977366,0.23870195,0.03843270,0.03132797,0.01763372,0.11756629,0.19010595,0.06965066,0.96318079,0.98933341,0.98913012,0.02594933,0.02594932,1.62225444,6.40767158,90.99728508,1500,62,8,30,21,121
31,95,q32_644172,2,ADBC,A,C,1,Harmony,Low,0,0.04311481,0.01716565,0.01168871,0.30513172,0.27946011,0.22099059,0.04197227,0.02020077,0.01518439,0.09697915,0.14560584,0.07476719,0.95688518,0.98283434,0.98831127,0.03142610,0.03142609,1.29906473,6.39652974,84.55262874,1500,62,8,30,21,121
32,96,q33_644172,0,DABC,B,B,0,Metre and Rhythm,Medium,1,0.03552126,0.01095228,0.01039535,0.31315305,0.25350028,0.23786848,0.05105249,0.04676289,0.02172409,0.11008459,0.17892316,0.07074530,0.96447877,0.98904773,0.98960467,0.02512590,0.02512590,2.08978790,6.80547299,95.19681798,1500,62,9,27,21,119
32,97,q33_644172,1,DCBA,D,D,0,Metre and Rhythm,Medium,1,0.03811240,0.00965264,0.00985399,0.31899529,0.27561608,0.24052239,0.05667727,0.04878690,0.02101725,0.10040544,0.15400265,0.06570562,0.96188758,0.99034741,0.99014601,0.02825841,0.02825842,2.13286589,6.66791708,100.48168556,1500,62,9,27,21,119
32,98,q33_644172,2,BACD,B,B,0,Metre and Rhythm,Medium,1,0.03596418,0.01114815,0.00969757,0.31220193,0.25176867,0.24251019,0.05114991,0.04695484,0.02131091,0.10983776,0.17786001,0.06695364,0.96403577,0.98885185,0.99030241,0.02626661,0.02626664,2.19755016,6.90416332,102.11856974,1500,62,9,27,21,119
33,99,q34_355486,0,ACBD,A,A,0,Musical Texture,Medium,1,0.03655189,0.00871426,0.00888384,0.29704058,0.28163637,0.24495492,0.05681843,0.03839738,0.01862110,0.12135381,0.18032765,0.06751218,0.96344810,0.99128583,0.99111615,0.02766804,0.02766806,2.09606286,7.59943256,111.56387984,1500,62,15,34,21,132
33,100,q34_355486,1,BDCA,D,D,0,Musical Texture,Medium,1,0.03721610,0.00749447,0.00909640,0.29823499,0.27575285,0.24419987,0.05794130,0.03914714,0.01796499,0.12251995,0.18687201,0.06861746,0.96278390,0.99250548,0.99090359,0.02811970,0.02811969,1.97495481,7.54336100,108.93355800,1500,61,15,35,21,132
33,101,q34_355486,2,CDAB,C,C,0,Musical Texture,Medium,1,0.04295688,0.01796457,0.01023577,0.29313342,0.28544121,0.21842503,0.05558328,0.01945068,0.02345143,0.09773324,0.12445548,0.07821889,0.95704320,0.98203541,0.98976427,0.03272110,0.03272108,2.29112378,7.64171702,96.69657396,1500,62,15,34,21,132
34,102,q35_355486,0,BADC,B,B,0,Melody,High,1,0.03389804,0.00902589,0.00856435,0.29383786,0.23246421,0.21123246,0.08640236,0.07942879,0.03968076,0.09744266,0.17556196,0.07922867,0.96610201,0.99097406,0.99143565,0.02533370,0.02533364,4.63325008,9.25098909,115.76314858,1500,62,29,15,21,127
34,103,q35_355486,1,DACB,B,B,0,Melody,High,1,0.03395869,0.00842348,0.00873198,0.29015299,0.22490494,0.21015314,0.08722953,0.07881029,0.03965242,0.09867713,0.18183486,0.08261921,0.96604133,0.99157656,0.99126806,0.02522672,0.02522673,4.54105929,9.46168618,113.52162867,1500,62,29,15,21,127
34,104,q35_355486,2,ACBD,A,D,3,Melody,High,0,0.03712709,0.00828469,0.00924133,0.30334819,0.26610996,0.22854029,0.08997029,0.08074198,0.03961618,0.08500553,0.13896783,0.06592806,0.96287291,0.99171536,0.99075870,0.02788576,0.02788579,4.28685056,7.13404809,107.20958211,1500,62,29,15,21,127
35,105,q36_355486,0,DBCA,D,D,0,Harmony,High,1,0.03634413,0.00918627,0.00845074,0.31642120,0.29912667,0.25351448,0.05794296,0.04394150,0.01884493,0.10241844,0.14165103,0.04805827,0.96365584,0.99081376,0.99154931,0.02789339,0.02789346,2.22997344,5.68686945,117.33280567,1500,62,12,26,21,121
35,106,q36_355486,1,ACBD,A,A,0,Harmony,High,1,0.03628630,0.01047571,0.00917596,0.31511752,0.28366796,0.22762397,0.05744261,0.03765752,0.02083477,0.10471052,0.16242320,0.05831779,0.96371368,0.98952430,0.99082409,0.02711034,0.02711040,2.27058178,6.35549745,107.98043649,1500,62,12,26,21,121
35,107,q36_355486,2,CBDA,D,D,0,Harmony,High,1,0.03634030,0.00900646,0.00827634,0.31543245,0.30037567,0.25159925,0.05742061,0.04313977,0.02026209,0.10186348,0.14162176,0.04809586,0.96365972,0.99099352,0.99172369,0.02806396,0.02806396,2.44819329,5.81124534,119.82631418,1500,62,12,26,21,121
36,108,q37_337998,0,CADB,B,C,3,Instrumentation,Medium,0,0.04053871,0.01905140,0.01446136,0.31734566,0.27305192,0.21536250,0.04822943,0.03054874,0.02544794,0.08191285,0.12980809,0.07283039,0.95946131,0.98094862,0.98553860,0.02607735,0.02607729,1.75971993,5.03620686,68.14979252,1500,62,8,21,21,112
36,109,q37_337998,1,ACDB,A,C,3,Instrumentation,Medium,0,0.04042456,0.01935843,0.01486311,0.31778361,0.27329315,0.21745091,0.04823055,0.02984412,0.02497272,0.08111550,0.12671892,0.07103695,0.95957539,0.98064156,0.98513686,0.02556146,0.02556147,1.68018185,4.77941451,66.28067946,1500,62,8,21,21,112
36,110,q37_337998,2,CABD,B,D,3,Instrumentation,Medium,0,0.03700409,0.01097760,0.01175340,0.32415059,0.27707545,0.24940606,0.05148680,0.04779214,0.02043548,0.09689840,0.14107534,0.05973465,0.96299593,0.98902244,0.98824663,0.02525069,0.02525070,1.73868734,5.08233081,84.08179296,1500,62,8,21,21,112
37,111,q38_337998,0,DBCA,D,D,0,Performance,Low,1,0.03835536,0.00908192,0.00906889,0.30534850,0.27467609,0.24505368,0.06384020,0.05238249,0.02293011,0.10418931,0.14876898,0.05963373,0.96164461,0.99091805,0.99093111,0.02928647,0.02928650,2.52843506,6.57563384,109.26702822,1500,62,18,22,21,123
37,112,q38_337998,1,BCAD,C,C,0,Performance,Low,1,0.04202622,0.01744027,0.00991039,0.29363286,0.25918564,0.21468959,0.06506343,0.03093603,0.02545958,0.08430651,0.13894261,0.06944704,0.95797380,0.98255975,0.99008964,0.03211583,0.03211584,2.56897937,7.00750027,99.90423880,1500,62,18,22,21,123
37,113,q38_337998,2,ACBD,A,A,0,Performance,Low,1,0.03703343,0.01086332,0.01016392,0.30912993,0.25705886,0.22737898,0.06608628,0.05358577,0.02956819,0.09862905,0.16458604,0.06856000,0.96296654,0.98913669,0.98983607,0.02686951,0.02686953,2.90913208,6.74542903,97.38723270,1500,62,18,22,21,123
38,114,q39_337998,0,BACD,B,B,0,Instrumentation,Low,1,0.03638105,0.01066039,0.01081009,0.31470629,0.24408856,0.23016729,0.04588839,0.03853849,0.02079342,0.11014733,0.19510172,0.07355829,0.96361896,0.98933960,0.98918991,0.02557096,0.02557095,1.92351885,6.80459262,91.50613368,1500,62,11,24,21,118
38,115,q39_337998,1,ABDC,A,B,1,Instrumentation,Low,0,0.03659903,0.01203563,0.00985179,0.30685528,0.24027526,0.24057113,0.04621035,0.03876059,0.01763740,0.11605979,0.20172058,0.08221633,0.96340102,0.98796431,0.99014821,0.02674724,0.02674719,1.79027273,8.34531505,100.50434891,1500,61,11,25,21,118
38,116,q39_337998,2,ADBC,A,C,1,Instrumentation,Low,0,0.04340514,0.01745553,0.01033285,0.30308821,0.25398172,0.21305335,0.04755058,0.02215083,0.01615106,0.09486159,0.16952102,0.09260136,0.95659479,0.98254445,0.98966716,0.03307229,0.03307237,1.56307935,8.96184402,95.77875421,1500,61,11,25,21,118
39,117,q40_457120,0,ABDC,A,A,0,Genre and Style,Medium,1,0.03618652,0.01008341,0.00930218,0.31741025,0.26457885,0.22611690,0.07387211,0.06883499,0.02920790,0.08232017,0.13599463,0.06072367,0.96381349,0.98991658,0.99069778,0.02688434,0.02688429,3.13989838,6.52789692,106.50167849,1500,62,20,15,21,118
39,118,q40_457120,1,CBAD,C,A,2,Genre and Style,Medium,0,0.03618642,0.01001849,0.00926241,0.31736122,0.26499988,0.22583857,0.07371520,0.06881256,0.03141666,0.08211478,0.13610200,0.06110773,0.96381357,0.98998148,0.99073759,0.02692401,0.02692401,3.39184705,6.59739346,106.96331259,1500,62,20,15,21,118
39,119,q40_457120,2,BDAC,C,C,0,Genre and Style,Medium,1,0.04099520,0.01660164,0.00915621,0.30805318,0.26587604,0.20685197,0.06939177,0.04205744,0.02513234,0.06880192,0.12239025,0.06908516,0.95900487,0.98339836,0.99084379,0.03183899,0.03183892,2.74484126,7.54517137,108.21552052,1500,62,20,15,21,118
40,120,q41_457120,0,CDBA,D,C,1,Instrumentation,Medium,0,0.04113585,0.01814158,0.00870883,0.31375239,0.27048748,0.20133048,0.06287765,0.03237116,0.02487180,0.06669247,0.11901472,0.08259873,0.95886413,0.98185836,0.99129113,0.03242701,0.03242700,2.85592757,9.48447646,113.82593170,1500,62,18,15,21,116
40,121,q41_457120,1,ABCD,A,B,1,Instrumentation,Medium,0,0.03567584,0.01008073,0.00947744,0.31700712,0.25265475,0.22891810,0.06084657,0.06041629,0.02044814,0.09096283,0.15191059,0.06794100,0.96432414,0.98991930,0.99052253,0.02619840,0.02619839,2.15756034,7.16871072,104.51376493,1500,62,18,15,21,116
40,122,q41_457120,2,CADB,B,A,2,Instrumentation,Medium,0,0.03696141,0.01032374,0.00853178,0.32129267,0.26906115,0.21925321,0.06689730,0.05954119,0.02569291,0.08151065,0.13948912,0.07146548,0.96303861,0.98967623,0.99146820,0.02842963,0.02842959,3.01143629,8.37638568,116.20883094,1500,62,18,15,21,116
41,123,q42_457120,0,DBCA,D,D,0,Mood and Expression,Low,1,0.03965561,0.00966571,0.00800490,0.32971937,0.30273016,0.26099394,0.04628742,0.04291262,0.01883912,0.09002052,0.13294539,0.05222728,0.96034439,0.99033429,0.99199507,0.03165071,0.03165068,2.35344870,6.52441421,123.92347871,1500,62,9,18,21,110
41,124,q42_457120,1,DCAB,C,C,0,Mood and Expression,Low,1,0.04301607,0.01841420,0.00952879,0.31923429,0.28632967,0.23229969,0.04280242,0.02365038,0.02025452,0.07678170,0.12597124,0.06263687,0.95698395,0.98158584,0.99047121,0.03348728,0.03348726,2.12561279,6.57343350,103.94511654,1500,62,9,18,21,110
41,125,q42_457120,2,BACD,B,B,0,Mood and Expression,Low,1,0.03723987,0.01072911,0.00879985,0.32586573,0.27765404,0.26210534,0.04409861,0.04161101,0.01840332,0.09519670,0.15852293,0.05649954,0.96276009,0.98927088,0.99120010,0.02844002,0.02844001,2.09132235,6.42051332,112.63831481,1500,62,9,18,21,110
42,126,q43_1235672,0,BCAD,C,C,0,Harmony,Medium,1,0.04213581,0.01671126,0.00989236,0.30749103,0.27301413,0.22730234,0.05293681,0.03284106,0.02504405,0.07962463,0.13346734,0.07087612,0.95786420,0.98328876,0.99010767,0.03224344,0.03224346,2.53165497,7.16473146,100.08809581,1500,62,11,18,21,112
42,127,q43_1235672,1,ABDC,A,A,0,Harmony,Medium,1,0.03699701,0.01008304,0.00873071,0.31742311,0.28596421,0.24220945,0.05921535,0.05137908,0.02513928,0.09398304,0.14754049,0.06445490,0.96300297,0.98991702,0.99126930,0.02826630,0.02826633,2.87940974,7.38255257,113.53826843,1500,62,11,18,21,112
42,128,q43_1235672,2,CDAB,C,C,0,Harmony,Medium,1,0.04184263,0.01694456,0.00995169,0.30749822,0.27358333,0.22832415,0.05292726,0.03299249,0.02609736,0.07982867,0.13505739,0.07092523,0.95815738,0.98305542,0.99004830,0.03189094,0.03189092,2.62240522,7.12695332,99.48544303,1500,62,11,18,21,112
43,129,q44_1235672,0,BACD,B,B,0,Structure,Medium,1,0.03801836,0.00884261,0.00847199,0.31006539,0.26238427,0.23752499,0.05092430,0.04242015,0.01815969,0.10658797,0.18433150,0.06694070,0.96198164,0.99115744,0.99152802,0.02954636,0.02954638,2.14349687,7.90140973,117.03596320,1500,62,11,20,21,114
43,130,q44_1235672,1,DCBA,D,D,0,Structure,Medium,1,0.03921182,0.00732506,0.00871981,0.31504764,0.29941141,0.24110011,0.05448109,0.04226412,0.01714929,0.10063639,0.15238423,0.06126586,0.96078816,0.99267497,0.99128020,0.03049200,0.03049204,1.96670379,7.02605288,113.68136477,1500,62,11,20,21,114
43,131,q44_1235672,2,CBDA,D,D,0,Structure,Medium,1,0.03889115,0.00743873,0.00857804,0.31516905,0.29929195,0.24750154,0.05444582,0.04284249,0.01699731,0.10140801,0.15295297,0.06198186,0.96110885,0.99256126,0.99142195,0.03031311,0.03031310,1.98149146,7.22564413,115.57674654,1500,62,11,20,21,114
44,132,q45_1235672,0,CDAB,C,D,1,Historical and Cultural Context,Low,0,0.04010893,0.01072204,0.01143974,0.31984336,0.26665128,0.23518358,0.04430424,0.05202684,0.02325706,0.10361320,0.15516768,0.06403270,0.95989108,0.98927799,0.98856028,0.02866920,0.02866920,2.03300681,5.59739349,86.41460947,1500,62,9,31,21,123
44,133,q45_1235672,1,ADCB,A,A,0,Historical and Cultural Context,Low,1,0.03796491,0.01155474,0.01167281,0.32115553,0.26023436,0.22606318,0.04726362,0.04831484,0.02752879,0.10433827,0.16655267,0.07119440,0.96203509,0.98844523,0.98832719,0.02629211,0.02629209,2.35836938,6.09916685,84.66918800,1500,62,9,31,21,123
44,134,q45_1235672,2,CBAD,C,A,2,Historical and Cultural Context,Low,0,0.03797756,0.01193792,0.01133932,0.32019520,0.26049953,0.22088256,0.04777213,0.04966881,0.02850171,0.10425561,0.16399791,0.07584581,0.96202244,0.98806205,0.98866068,0.02663825,0.02663824,2.51352950,6.68874635,87.18873821,1500,62,9,31,21,123
45,135,q46_510027,0,ADBC,A,C,1,Performance,Medium,0,0.04061430,0.01806452,0.00820165,0.31735333,0.27414585,0.23386808,0.05663690,0.03541708,0.02591342,0.07015137,0.12523552,0.06207498,0.95938575,0.98193546,0.99179839,0.03241265,0.03241264,3.15953671,7.56859470,120.92666627,1500,62,17,15,21,115
45,136,q46_510027,1,CADB,B,D,1,Performance,Medium,0,0.03697396,0.00818669,0.00657734,0.32420784,0.28281943,0.25856258,0.06348847,0.06391892,0.02277253,0.08343532,0.13663165,0.05333803,0.96302609,0.99181330,0.99342262,0.03039662,0.03039653,3.46227235,8.10936799,151.03724294,1500,62,17,15,21,115
45,137,q46_510027,2,BADC,B,A,1,Performance,Medium,0,0.03693455,0.00957792,0.00749110,0.32195342,0.26649858,0.23980420,0.06469150,0.06367489,0.02689097,0.08576104,0.14873871,0.05972078,0.96306545,0.99042210,0.99250893,0.02944345,0.02944348,3.58972287,7.97223283,132.49177982,1500,62,17,15,21,115
46,0,q47_510027,0,DABC,B,A,3,Musical Texture,Low,0,0.03711251,0.00863372,0.00824114,0.31452820,0.29202386,0.25561840,0.05617292,0.04054812,0.02049027,0.10401970,0.15664682,0.06625724,0.96288749,0.99136625,0.99175890,0.02887138,0.02887141,2.48634032,8.03981836,120.34249587,1500,62,13,26,21,122
46,1,q47_510027,1,DACB,B,A,3,Musical Texture,Low,0,0.03697810,0.00856226,0.00793514,0.31397192,0.29542099,0.25522392,0.05634534,0.04045375,0.02115895,0.10501276,0.15665588,0.06469640,0.96302189,0.99143775,0.99206485,0.02904297,0.02904296,2.66648853,8.15315601,125.02178972,1500,62,13,26,21,122
46,2,q47_510027,2,CADB,B,B,0,Musical Texture,Low,1,0.03554726,0.00781843,0.00684201,0.30932734,0.28443383,0.26686389,0.05281968,0.04140476,0.01917097,0.11041384,0.17593706,0.06792445,0.96445274,0.99218160,0.99315797,0.02870525,0.02870523,2.80195015,9.92755624,145.15585558,1500,62,13,26,21,122
47,3,q48_510027,0,BCDA,D,A,1,Structure,Medium,0,0.03980483,0.00879718,0.00871188,0.29802652,0.27623404,0.23242715,0.03989528,0.03117661,0.01914335,0.13221682,0.18908521,0.06830915,0.96019517,0.99120284,0.99128809,0.03109295,0.03109292,2.19738431,7.84091909,113.78578527,1500,62,9,48,21,140
47,4,q48_510027,1,DABC,B,C,1,Structure,Medium,0,0.04426954,0.01528546,0.01062521,0.28492990,0.28105556,0.21808339,0.03714528,0.02001387,0.01989689,0.11386429,0.14753803,0.08127128,0.95573045,0.98471456,0.98937475,0.03364433,0.03364430,1.87261150,7.64891014,93.11577700,1500,62,9,48,21,140
47,5,q48_510027,2,CDBA,D,C,1,Structure,Medium,0,0.04391495,0.01582048,0.01182814,0.28259483,0.27806886,0.21570756,0.03788953,0.02047672,0.02091257,0.11627195,0.14756785,0.08308413,0.95608503,0.98417948,0.98817184,0.03208682,0.03208681,1.76803533,7.02427852,83.54416080,1500,62,9,48,21,140
48,6,q49_1149194,0,ABCD,A,B,1,Sound Texture,Low,0,0.03562058,0.01100403,0.01031169,0.31514477,0.26486123,0.24687845,0.05220573,0.05460455,0.02260241,0.10345472,0.15877305,0.05708653,0.96437940,0.98899601,0.98968834,0.02530889,0.02530894,2.19192093,5.53609900,95.97733042,1500,62,13,24,21,120
48,7,q49_1149194,1,DBCA,D,B,1,Sound Texture,Low,0,0.03533146,0.01104977,0.01121792,0.31497605,0.25956451,0.23959584,0.05161398,0.05323191,0.02285676,0.10343754,0.16303852,0.06147595,0.96466850,0.98895023,0.98878207,0.02411354,0.02411357,2.03752214,5.48015526,88.14307806,1500,62,13,24,21,120
48,8,q49_1149194,2,DABC,B,C,1,Sound Texture,Low,0,0.04128239,0.01781818,0.01127680,0.30743239,0.27675923,0.21602086,0.05410956,0.03376167,0.02775579,0.08389693,0.12488713,0.06313344,0.95871762,0.98218178,0.98872325,0.03000559,0.03000563,2.46131909,5.59852646,87.67767545,1500,62,13,24,21,120
49,9,q50_1149194,0,CADB,B,C,3,Functional Context,Low,0,0.04225568,0.01906839,0.01060872,0.31446589,0.27953765,0.20966560,0.03550604,0.02402851,0.01923186,0.09084504,0.12293739,0.08461809,0.95774436,0.98093160,0.98939124,0.03164696,0.03164688,1.81283534,7.97627993,93.26210425,1500,62,9,26,21,118
49,10,q50_1149194,1,ABDC,A,D,2,Functional Context,Low,0,0.03780811,0.01014596,0.00909906,0.32089450,0.28294811,0.23998511,0.03771259,0.04215897,0.01490737,0.10674858,0.14735226,0.06809788,0.96219187,0.98985406,0.99090092,0.02870905,0.02870906,1.63834160,7.48405420,108.90142414,1500,62,9,26,21,118
49,11,q50_1149194,2,CBAD,C,D,3,Functional Context,Low,0,0.03830114,0.01023032,0.01007840,0.31931757,0.28589340,0.24153170,0.03833208,0.04101932,0.01681746,0.10787338,0.14572885,0.06891082,0.96169889,0.98976969,0.98992159,0.02822274,0.02822270,1.66866402,6.83747798,98.22211732,1500,62,9,26,21,118
50,12,q51_1149194,0,ABCD,A,B,1,Mood and Expression,Low,0,0.04096563,0.00833216,0.00745073,0.28828570,0.26071278,0.23136965,0.04605355,0.05226411,0.02445069,0.12642665,0.17763235,0.07058871,0.95903438,0.99166784,0.99254928,0.03351490,0.03351490,3.28164999,9.47406359,133.21500175,1500,61,14,47,21,143
