sample_id,category,difficulty,macro_family,correct_baseline,target_letter,prob_original_target,prob_original_correct,baseline_above_chance,feature_source,n_positive_available,minimal_sufficient_k,minimal_necessary_k,auc_sufficiency,auc_necessity
q141_1138688,Historical and Cultural Context,Low,knowledge,False,B,0.5486567472039232,0.25916709631481555,True,MI,15,15.0,7.0,-0.2867797460204406,0.42900415896719557
q141_1138688,Historical and Cultural Context,Low,knowledge,False,B,0.5486567472039232,0.25916709631481555,True,MI_balanced,15,10.0,5.0,0.12669704706494747,0.9020990487679664
q141_1138688,Historical and Cultural Context,Low,knowledge,False,B,0.5486567472039232,0.25916709631481555,True,UC_audio,7,,,-0.49912682847180384,0.05980790043424817
q141_1138688,Historical and Cultural Context,Low,knowledge,False,B,0.5486567472039232,0.25916709631481555,True,UC_text,5,1.0,,1.7730707725871961,0.1052874760223203
q142_1138688,Mood and Expression,Low,knowledge,True,A,0.9921185077218739,0.9921185077218739,True,MI,17,2.0,,0.7366183827573302,0.013233256393204601
q142_1138688,Mood and Expression,Low,knowledge,True,A,0.9921185077218739,0.9921185077218739,True,MI_balanced,17,2.0,,0.9063688777716674,0.03313894885298912
q142_1138688,Mood and Expression,Low,knowledge,True,A,0.9921185077218739,0.9921185077218739,True,UC_audio,6,1.0,,0.9778496367217813,-0.0005478305635472553
q142_1138688,Mood and Expression,Low,knowledge,True,A,0.9921185077218739,0.9921185077218739,True,UC_text,7,1.0,,0.9930429878451866,0.10475251896236501
q143_14458,Harmony,High,analitica,True,A,0.39919504951933327,0.39919504951933327,True,MI,11,3.0,2.0,0.4665435174637504,0.17763481295981873
q143_14458,Harmony,High,analitica,True,A,0.39919504951933327,0.39919504951933327,True,MI_balanced,11,2.0,1.0,0.5221890779506829,-0.08541412932755789
q143_14458,Harmony,High,analitica,True,A,0.39919504951933327,0.39919504951933327,True,UC_audio,5,2.0,,1.3154550956061175,-0.27483722845283354
q143_14458,Harmony,High,analitica,True,A,0.39919504951933327,0.39919504951933327,True,UC_text,5,1.0,1.0,2.1801953257789264,0.5068526095991144
q144_14458,Melody,High,analitica,False,B,0.7126384928702746,0.19180404831990294,True,MI,16,15.0,,0.17680999968185446,0.20696118536276226
q144_14458,Melody,High,analitica,False,B,0.7126384928702746,0.19180404831990294,True,MI_balanced,16,10.0,,0.35313644631987046,0.27256500157833385
q144_14458,Melody,High,analitica,False,B,0.7126384928702746,0.19180404831990294,True,UC_audio,9,4.0,,0.690211749393899,0.19977374291743485
q144_14458,Melody,High,analitica,False,B,0.7126384928702746,0.19180404831990294,True,UC_text,6,1.0,,0.837640921178591,0.37416913917428735
q145_14458,Instrumentation,Low,percettiva,True,A,0.41618333190982737,0.41618333190982737,True,MI,12,6.0,4.0,1.2111485706802867,0.9619729805671291
q145_14458,Instrumentation,Low,percettiva,True,A,0.41618333190982737,0.41618333190982737,True,MI_balanced,12,3.0,3.0,1.8797377524942656,0.9705759636156882
q145_14458,Instrumentation,Low,percettiva,True,A,0.41618333190982737,0.41618333190982737,True,UC_audio,6,6.0,,0.2411808548790401,-0.43031036152267993
q145_14458,Instrumentation,Low,percettiva,True,A,0.41618333190982737,0.41618333190982737,True,UC_text,5,1.0,1.0,1.6578031410573744,1.3163231327911298
q146_179608,Musical Texture,Low,percettiva,False,D,0.33235289067448615,0.16197586264800132,True,MI,11,1.0,1.0,3.951911722006338,1.3924598858962225
q146_179608,Musical Texture,Low,percettiva,False,D,0.33235289067448615,0.16197586264800132,True,MI_balanced,11,1.0,1.0,4.5915969172209365,1.025799220513495
q146_179608,Musical Texture,Low,percettiva,False,D,0.33235289067448615,0.16197586264800132,True,UC_audio,8,1.0,,5.073269318034385,-1.6150708511620637
q146_179608,Musical Texture,Low,percettiva,False,D,0.33235289067448615,0.16197586264800132,True,UC_text,6,1.0,1.0,5.537970076033251,3.1292967013649826
q147_179608,Performance,Low,analitica,True,A,0.5901990529965114,0.5901990529965114,True,MI,14,,5.0,-0.20275227313323907,-0.12680467115200064
q147_179608,Performance,Low,analitica,True,A,0.5901990529965114,0.5901990529965114,True,MI_balanced,14,,2.0,-0.3215374598984743,-0.30444233390234615
q147_179608,Performance,Low,analitica,True,A,0.5901990529965114,0.5901990529965114,True,UC_audio,9,3.0,,0.9868098911441062,0.19099617646965322
q147_179608,Performance,Low,analitica,True,A,0.5901990529965114,0.5901990529965114,True,UC_text,4,1.0,1.0,1.1739945843147948,1.298996568302688
q148_179608,Instrumentation,Low,percettiva,True,A,0.8514718395523779,0.8514718395523779,True,MI,19,2.0,5.0,0.3948555897363756,0.8179242298091705
q148_179608,Instrumentation,Low,percettiva,True,A,0.8514718395523779,0.8514718395523779,True,MI_balanced,19,1.0,3.0,0.47272411328633185,0.8983209148889308
q148_179608,Instrumentation,Low,percettiva,True,A,0.8514718395523779,0.8514718395523779,True,UC_audio,11,3.0,,0.6678589089557465,0.021545109537726207
q148_179608,Instrumentation,Low,percettiva,True,A,0.8514718395523779,0.8514718395523779,True,UC_text,7,1.0,3.0,1.0442258416496588,0.8520690447473355
q149_150794,Structure,Medium,analitica,False,D,0.37615441543573647,0.20134094974985806,True,MI,14,2.0,3.0,1.4742068523523808,1.1389293023946054
q149_150794,Structure,Medium,analitica,False,D,0.37615441543573647,0.20134094974985806,True,MI_balanced,14,1.0,2.0,1.6978536174503531,0.9258983001951812
q149_150794,Structure,Medium,analitica,False,D,0.37615441543573647,0.20134094974985806,True,UC_audio,8,,1.0,-0.39365845371566444,0.782158186314862
q149_150794,Structure,Medium,analitica,False,D,0.37615441543573647,0.20134094974985806,True,UC_text,3,1.0,2.0,1.9734589708406185,2.5891991967142522
q14_1045016,Instrumentation,Low,percettiva,False,C,0.41844115878958515,0.19765760770239188,True,MI,12,2.0,7.0,0.40966087093632964,0.7989645032884126
q14_1045016,Instrumentation,Low,percettiva,False,C,0.41844115878958515,0.19765760770239188,True,MI_balanced,12,2.0,7.0,0.4123050135645945,0.8035529407557618
q14_1045016,Instrumentation,Low,percettiva,False,C,0.41844115878958515,0.19765760770239188,True,UC_audio,7,4.0,8.0,0.9570060387200756,0.37250580959630747
q14_1045016,Instrumentation,Low,percettiva,False,C,0.41844115878958515,0.19765760770239188,True,UC_text,7,1.0,,1.197081151555268,-0.4996998185255492
q150_150794,Instrumentation,Low,percettiva,True,A,0.9481215916521831,0.9481215916521831,True,MI,19,10.0,7.0,0.38701937392377583,0.3934475195084039
q150_150794,Instrumentation,Low,percettiva,True,A,0.9481215916521831,0.9481215916521831,True,MI_balanced,19,5.0,4.0,0.6506444464145797,0.3565742190561329
q150_150794,Instrumentation,Low,percettiva,True,A,0.9481215916521831,0.9481215916521831,True,UC_audio,7,1.0,,1.0460930177613263,0.039785198775835286
q150_150794,Instrumentation,Low,percettiva,True,A,0.9481215916521831,0.9481215916521831,True,UC_text,8,1.0,,0.9696667273279782,0.28686299161526246
q151_150794,Instrumentation,Low,percettiva,True,A,0.8478003421157932,0.8478003421157932,True,MI,15,1.0,,1.0534015499011946,0.07830401998144293
q151_150794,Instrumentation,Low,percettiva,True,A,0.8478003421157932,0.8478003421157932,True,MI_balanced,15,1.0,,1.083225685997563,-0.012416750671320587
q151_150794,Instrumentation,Low,percettiva,True,A,0.8478003421157932,0.8478003421157932,True,UC_audio,8,1.0,,0.9800504363356445,0.0854593873087587
q151_150794,Instrumentation,Low,percettiva,True,A,0.8478003421157932,0.8478003421157932,True,UC_text,2,1.0,,1.2267573418751334,0.10598965978339735
q152_1051378,Functional Context,Low,knowledge,True,A,0.9564728610337764,0.9564728610337764,True,MI,15,1.0,6.0,0.6449739763861692,0.5088762427587851
q152_1051378,Functional Context,Low,knowledge,True,A,0.9564728610337764,0.9564728610337764,True,MI_balanced,15,1.0,3.0,0.6762256586503314,0.5680456124216346
q152_1051378,Functional Context,Low,knowledge,True,A,0.9564728610337764,0.9564728610337764,True,UC_audio,8,1.0,,1.0136711286754896,-0.006674161109961755
q152_1051378,Functional Context,Low,knowledge,True,A,0.9564728610337764,0.9564728610337764,True,UC_text,6,1.0,4.0,0.912782014935427,0.37719126996828967
q153_1051378,Instrumentation,Low,percettiva,True,A,0.9870280998391987,0.9870280998391987,True,MI,18,1.0,,0.9891408302970647,0.06411819685849096
q153_1051378,Instrumentation,Low,percettiva,True,A,0.9870280998391987,0.9870280998391987,True,MI_balanced,18,1.0,,0.9836705545157408,0.088475454160735
q153_1051378,Instrumentation,Low,percettiva,True,A,0.9870280998391987,0.9870280998391987,True,UC_audio,10,1.0,,0.9587487869576183,0.002760501614937604
q153_1051378,Instrumentation,Low,percettiva,True,A,0.9870280998391987,0.9870280998391987,True,UC_text,1,1.0,,0.9734943510238606,0.02364593795155882
q154_1051378,Harmony,Medium,analitica,False,C,0.613628222712977,0.24030026470208574,True,MI,12,2.0,,1.0595642720388605,-0.012183857579337539
q154_1051378,Harmony,Medium,analitica,False,C,0.613628222712977,0.24030026470208574,True,MI_balanced,12,2.0,,1.01739244744921,-0.1576960322614769
q154_1051378,Harmony,Medium,analitica,False,C,0.613628222712977,0.24030026470208574,True,UC_audio,7,5.0,,0.4353780262884114,0.12294136246122946
q154_1051378,Harmony,Medium,analitica,False,C,0.613628222712977,0.24030026470208574,True,UC_text,7,1.0,,1.0613992145262263,-0.3628913972205744
q155_1199044,Mood and Expression,Low,knowledge,True,A,0.753192495742744,0.753192495742744,True,MI,18,9.0,6.0,0.31714753513198524,0.4791941122730992
q155_1199044,Mood and Expression,Low,knowledge,True,A,0.753192495742744,0.753192495742744,True,MI_balanced,18,6.0,3.0,0.4126912099221115,0.5612831640935596
q155_1199044,Mood and Expression,Low,knowledge,True,A,0.753192495742744,0.753192495742744,True,UC_audio,10,,,0.24218565564509886,0.11599829009478402
q155_1199044,Mood and Expression,Low,knowledge,True,A,0.753192495742744,0.753192495742744,True,UC_text,7,1.0,3.0,0.987189486023008,0.5706442209280131
q156_1199044,Sound Texture,Medium,percettiva,False,B,0.8322055333716462,0.0214951955122562,True,MI,15,1.0,,0.23660567694731352,0.12439038560303312
q156_1199044,Sound Texture,Medium,percettiva,False,B,0.8322055333716462,0.0214951955122562,True,MI_balanced,15,,,0.12923846862293187,0.32208018856798337
q156_1199044,Sound Texture,Medium,percettiva,False,B,0.8322055333716462,0.0214951955122562,True,UC_audio,7,1.0,,1.0104073525351032,0.016446471914858922
q156_1199044,Sound Texture,Medium,percettiva,False,B,0.8322055333716462,0.0214951955122562,True,UC_text,9,1.0,3.0,0.8593024798002307,0.5669940315158204
q157_1199044,Metre and Rhythm,Medium,percettiva,False,C,0.6676833657651595,0.18540897444565585,True,MI,10,1.0,,1.6125694258752838,-0.24312393732753185
q157_1199044,Metre and Rhythm,Medium,percettiva,False,C,0.6676833657651595,0.18540897444565585,True,MI_balanced,10,1.0,,1.593402664599787,-0.29089328013751564
q157_1199044,Metre and Rhythm,Medium,percettiva,False,C,0.6676833657651595,0.18540897444565585,True,UC_audio,2,1.0,,1.3931060137211426,-0.08981199930851279
q157_1199044,Metre and Rhythm,Medium,percettiva,False,C,0.6676833657651595,0.18540897444565585,True,UC_text,6,1.0,,1.2789412912637022,0.03690882504310305
q158_14014,Genre and Style,Medium,knowledge,False,D,0.535966448000886,0.148832507377572,True,MI,9,1.0,,0.5497232407882675,0.011564604337349056
q158_14014,Genre and Style,Medium,knowledge,False,D,0.535966448000886,0.148832507377572,True,MI_balanced,9,,,0.04175974722663113,0.05989072447904446
q158_14014,Genre and Style,Medium,knowledge,False,D,0.535966448000886,0.148832507377572,True,UC_audio,5,1.0,,1.6128472745670759,0.003688167046761693
q158_14014,Genre and Style,Medium,knowledge,False,D,0.535966448000886,0.148832507377572,True,UC_text,7,1.0,1.0,1.0745888061697815,1.3009782453261225
q159_14014,Harmony,Medium,analitica,True,A,0.789641019178228,0.789641019178228,True,MI,15,,7.0,-0.1640227749094052,0.6152447807126032
q159_14014,Harmony,Medium,analitica,True,A,0.789641019178228,0.789641019178228,True,MI_balanced,15,,2.0,-0.1432822152747499,0.7712180928843934
q159_14014,Harmony,Medium,analitica,True,A,0.789641019178228,0.789641019178228,True,UC_audio,11,3.0,,0.5032189859382303,0.09306556428389873
q159_14014,Harmony,Medium,analitica,True,A,0.789641019178228,0.789641019178228,True,UC_text,6,1.0,1.0,0.9685572774191956,0.7341363110419273
q15_1045016,Sound Texture,Low,percettiva,True,A,0.609048893148385,0.609048893148385,True,MI,12,,11.0,0.023981284938171924,0.43437731758301545
q15_1045016,Sound Texture,Low,percettiva,True,A,0.609048893148385,0.609048893148385,True,MI_balanced,12,,2.0,-0.06295251339687659,0.5696167021961507
q15_1045016,Sound Texture,Low,percettiva,True,A,0.609048893148385,0.609048893148385,True,UC_audio,6,1.0,,0.9159359623925838,0.076321399578813
q15_1045016,Sound Texture,Low,percettiva,True,A,0.609048893148385,0.609048893148385,True,UC_text,7,1.0,1.0,0.9898187902335625,1.1447495687439126
q160_14014,Melody,Medium,analitica,False,B,0.6396850542502538,0.04780957592046058,True,MI,7,5.0,3.0,0.5791497676581365,1.000287342972466
q160_14014,Melody,Medium,analitica,False,B,0.6396850542502538,0.04780957592046058,True,MI_balanced,7,1.0,3.0,0.6275577677547838,0.984017567881671
q160_14014,Melody,Medium,analitica,False,B,0.6396850542502538,0.04780957592046058,True,UC_audio,12,1.0,,1.1329013891501118,-0.05204725539032747
q160_14014,Melody,Medium,analitica,False,B,0.6396850542502538,0.04780957592046058,True,UC_text,7,1.0,1.0,0.9314958013421496,0.8132888255536802
q161_1177896,Sound Texture,High,percettiva,False,C,0.5534018618236829,0.03537779741419796,True,MI,21,1.0,2.0,1.5763446613801373,0.9909619385000543
q161_1177896,Sound Texture,High,percettiva,False,C,0.5534018618236829,0.03537779741419796,True,MI_balanced,21,1.0,1.0,0.91322277105116,0.045860061752923634
q161_1177896,Sound Texture,High,percettiva,False,C,0.5534018618236829,0.03537779741419796,True,UC_audio,6,1.0,,0.8526818494613029,0.32771836695726786
q161_1177896,Sound Texture,High,percettiva,False,C,0.5534018618236829,0.03537779741419796,True,UC_text,2,1.0,1.0,1.5376949032819491,1.231184235851041
q162_1177896,Harmony,Medium,analitica,True,A,0.5468679340016802,0.5468679340016802,True,MI,12,2.0,1.0,1.4229889530832904,0.9829591363907684
q162_1177896,Harmony,Medium,analitica,True,A,0.5468679340016802,0.5468679340016802,True,MI_balanced,12,1.0,1.0,1.5144924532092332,0.9769514514318135
q162_1177896,Harmony,Medium,analitica,True,A,0.5468679340016802,0.5468679340016802,True,UC_audio,7,1.0,,0.619268749679906,-0.13331220630216695
q162_1177896,Harmony,Medium,analitica,True,A,0.5468679340016802,0.5468679340016802,True,UC_text,5,2.0,1.0,1.3336606948175218,1.1210065725304206
q163_1177896,Functional Context,Low,knowledge,False,D,0.5113891490061031,0.16091573524811936,True,MI,18,,2.0,-0.5478645266041099,1.022365009386785
q163_1177896,Functional Context,Low,knowledge,False,D,0.5113891490061031,0.16091573524811936,True,MI_balanced,18,,1.0,-0.3494229720250611,0.9032100504586904
q163_1177896,Functional Context,Low,knowledge,False,D,0.5113891490061031,0.16091573524811936,True,UC_audio,7,7.0,7.0,0.18531200128355466,0.2800631683872196
q163_1177896,Functional Context,Low,knowledge,False,D,0.5113891490061031,0.16091573524811936,True,UC_text,10,10.0,2.0,0.38627089829655625,1.054762782641623
q164_1227240,Sound Texture,Medium,percettiva,True,A,0.7853508801813002,0.7853508801813002,True,MI,10,,4.0,-0.15562294159753026,0.8170634680202088
q164_1227240,Sound Texture,Medium,percettiva,True,A,0.7853508801813002,0.7853508801813002,True,MI_balanced,10,,3.0,-0.1400490653462879,0.9745628439622541
q164_1227240,Sound Texture,Medium,percettiva,True,A,0.7853508801813002,0.7853508801813002,True,UC_audio,3,1.0,,1.2482685098386632,0.03410625262557328
q164_1227240,Sound Texture,Medium,percettiva,True,A,0.7853508801813002,0.7853508801813002,True,UC_text,9,2.0,1.0,0.9618292154644706,1.060873081117409
q165_1227240,Melody,High,analitica,False,D,0.39923589160275885,0.20074841335725074,True,MI,17,1.0,11.0,0.7737913908099359,0.34099730650694576
q165_1227240,Melody,High,analitica,False,D,0.39923589160275885,0.20074841335725074,True,MI_balanced,17,1.0,5.0,0.7285046018126698,0.4635738778994391
q165_1227240,Melody,High,analitica,False,D,0.39923589160275885,0.20074841335725074,True,UC_audio,10,1.0,,0.7529112335795224,-0.07754619024814144
q165_1227240,Melody,High,analitica,False,D,0.39923589160275885,0.20074841335725074,True,UC_text,4,1.0,2.0,0.5062195649203576,0.7968608664847378
q166_1227240,Mood and Expression,Low,knowledge,True,A,0.8339723139630664,0.8339723139630664,True,MI,18,10.0,2.0,0.3386258909345827,1.025006344649687
q166_1227240,Mood and Expression,Low,knowledge,True,A,0.8339723139630664,0.8339723139630664,True,MI_balanced,18,3.0,1.0,0.6684989842639115,1.170942437591984
q166_1227240,Mood and Expression,Low,knowledge,True,A,0.8339723139630664,0.8339723139630664,True,UC_audio,5,1.0,,1.020109914867389,-0.02423759287234937
q166_1227240,Mood and Expression,Low,knowledge,True,A,0.8339723139630664,0.8339723139630664,True,UC_text,7,2.0,1.0,1.0471643705007176,1.1375655548722834
q167_7096,Metre and Rhythm,Medium,percettiva,True,A,0.45932349043270304,0.45932349043270304,True,MI,13,1.0,1.0,0.12166267767734477,1.7740218497106848
q167_7096,Metre and Rhythm,Medium,percettiva,True,A,0.45932349043270304,0.45932349043270304,True,MI_balanced,13,1.0,1.0,-0.2821035602366052,1.920796662786327
q167_7096,Metre and Rhythm,Medium,percettiva,True,A,0.45932349043270304,0.45932349043270304,True,UC_audio,7,1.0,3.0,1.3336367461918974,1.2571151985650129
q167_7096,Metre and Rhythm,Medium,percettiva,True,A,0.45932349043270304,0.45932349043270304,True,UC_text,4,,1.0,-0.880287220397023,2.096804103379305
q168_7096,Genre and Style,High,knowledge,True,A,0.812790866651513,0.812790866651513,True,MI,12,1.0,,0.9770227440369156,0.13423081666581932
q168_7096,Genre and Style,High,knowledge,True,A,0.812790866651513,0.812790866651513,True,MI_balanced,12,1.0,,0.9820737184802707,0.16535742328166758
q168_7096,Genre and Style,High,knowledge,True,A,0.812790866651513,0.812790866651513,True,UC_audio,5,1.0,,0.9737279897244886,-0.005384629150634474
q168_7096,Genre and Style,High,knowledge,True,A,0.812790866651513,0.812790866651513,True,UC_text,7,1.0,,1.0494813725213314,0.22656584663209822
q169_7096,Melody,Medium,analitica,False,B,0.70378591016537,0.27560652239661104,True,MI,13,,2.0,-0.30038423855899793,0.38729089480675866
