sample_idx,evaluation_idx,identifier,option_permutation_idx,option_order,correct_answer,predicted_answer,predicted_option_source_index,main_category,difficulty,is_correct,audio_early,audio_middle,audio_late,instruction_early,instruction_middle,instruction_late,question_early,question_middle,question_late,options_early,options_middle,options_late,text_early,text_middle,text_late,audio_drop_early_to_late,text_gain_early_to_late,late_question_audio_ratio,late_options_audio_ratio,late_text_audio_ratio,n_audio_tokens,n_instruction_tokens,n_question_tokens,n_options_tokens,n_other_text_tokens,n_query_text_tokens
26,80,q27_135660,2,BCAD,C,C,0,Sound Texture,Low,1,0.06254516,0.03866294,0.03408088,0.31720032,0.25240893,0.17073608,0.04401068,0.01400342,0.02661714,0.05909485,0.06478295,0.08489870,0.93745487,0.96133706,0.96591910,0.02846428,0.02846424,0.78099926,2.49109452,28.34196297,850,62,11,20,21,114
27,81,q28_14013,0,DACB,B,B,0,Performance,Low,1,0.04366888,0.01576659,0.01641867,0.30252791,0.27433248,0.25138781,0.06657963,0.05661261,0.02611120,0.10278606,0.16085249,0.06585749,0.95633112,0.98423343,0.98358133,0.02725021,0.02725021,1.59033579,4.01113374,59.90626525,1500,62,17,23,21,123
27,82,q28_14013,1,ABCD,A,A,0,Performance,Low,1,0.04505862,0.01730443,0.01627446,0.31042576,0.27707667,0.24020573,0.07484946,0.05687878,0.02994048,0.09291438,0.15323018,0.06704787,0.95494139,0.98269556,0.98372553,0.02878416,0.02878415,1.83972174,4.11982149,60.44597106,1500,62,17,23,21,123
27,83,q28_14013,2,DBCA,D,D,0,Performance,Low,1,0.04678248,0.01682438,0.01932170,0.30346127,0.28370765,0.25393593,0.07299820,0.06113124,0.02720985,0.09950619,0.13912567,0.06382709,0.95321750,0.98317565,0.98067830,0.02746078,0.02746080,1.40825342,3.30338871,50.75527502,1500,62,17,23,21,123
28,84,q29_14013,0,BADC,B,B,0,Melody,Medium,1,0.04206089,0.01902912,0.01984898,0.30673224,0.25588650,0.24472100,0.05562672,0.04704677,0.01846283,0.10147716,0.17869884,0.05858516,0.95793918,0.98097082,0.98015101,0.02221191,0.02221183,0.93016500,2.95154476,49.38041381,1250,62,13,20,21,116
28,85,q29_14013,1,CBDA,D,D,0,Melody,Medium,1,0.04530007,0.01903805,0.01960843,0.30820300,0.28334715,0.25551731,0.05954327,0.04514237,0.01699720,0.09637312,0.15576070,0.05965037,0.95469993,0.98096196,0.98039154,0.02569164,0.02569161,0.86683097,3.04207736,49.99846104,1250,62,13,20,21,116
28,86,q29_14013,2,CABD,B,B,0,Melody,Medium,1,0.04195930,0.01824975,0.02138210,0.30525712,0.25580262,0.23521447,0.05464295,0.04429227,0.01918442,0.10267737,0.18625984,0.06869893,0.95804067,0.98175025,0.97861789,0.02057720,0.02057722,0.89721874,3.21291751,45.76808595,1250,62,13,20,21,116
29,87,q30_14013,0,ADCB,A,A,0,Melody,Medium,1,0.05384746,0.03689575,0.04769039,0.31076213,0.26019333,0.22730321,0.06668031,0.04877547,0.02610682,0.09304910,0.16384416,0.06751612,0.94615254,0.96310423,0.95230962,0.00615707,0.00615708,0.54742303,1.41571735,19.96858390,1125,62,15,28,21,126
29,88,q30_14013,1,BADC,B,B,0,Melody,Medium,1,0.05434318,0.03479173,0.04839260,0.30405841,0.25633237,0.23035887,0.06121793,0.04622101,0.02464992,0.10102197,0.16771721,0.06705551,0.94565687,0.96520825,0.95160741,0.00595058,0.00595053,0.50937380,1.38565639,19.66431728,1125,62,15,28,21,126
29,89,q30_14013,2,DCAB,C,C,0,Melody,Medium,1,0.06957695,0.09343876,0.07787773,0.29203049,0.19890031,0.10041095,0.05805853,0.01286319,0.01926843,0.05976370,0.03260821,0.03399373,0.93042306,0.90656121,0.92212234,-0.00830077,-0.00830071,0.24741903,0.43650126,11.84064288,1125,62,15,28,21,126
30,90,q31_644172,0,DABC,B,A,3,Melody,Medium,0,0.06473952,0.02066243,0.01748365,0.31087908,0.24568424,0.23495002,0.07006988,0.09303387,0.03977359,0.08380991,0.15915895,0.06391343,0.93526049,0.97933757,0.98251633,0.04725588,0.04725584,2.27490259,3.65561212,56.19630790,1500,62,18,15,21,116
30,91,q31_644172,1,DBAC,C,A,3,Melody,Medium,0,0.06510751,0.02050227,0.01781970,0.31110059,0.24745628,0.23351760,0.06962489,0.09139605,0.03982914,0.08263743,0.15729457,0.06370971,0.93489249,0.97949768,0.98218029,0.04728781,0.04728779,2.23511862,3.57524035,55.11766850,1500,62,18,15,21,116
30,92,q31_644172,2,CABD,B,A,2,Melody,Medium,0,0.06513802,0.02045511,0.01814625,0.31081650,0.24559657,0.23054309,0.06995850,0.09239248,0.04109253,0.08310169,0.15995232,0.06600630,0.93486200,0.97954492,0.98185378,0.04699177,0.04699178,2.26451950,3.63746249,54.10781050,1500,62,18,15,21,116
31,93,q32_644172,0,ACBD,A,A,0,Harmony,Low,1,0.07187084,0.03213648,0.03529878,0.31102799,0.27700804,0.23906569,0.04136865,0.03047251,0.01510418,0.10600958,0.18251821,0.06965513,0.92812917,0.96786353,0.96470125,0.03657206,0.03657207,0.42789507,1.97330106,27.32958877,1175,62,8,30,21,121
31,94,q32_644172,1,DABC,B,B,0,Harmony,Low,1,0.07985822,0.03159238,0.03268599,0.29784076,0.26774481,0.24056692,0.03626714,0.02795180,0.01449390,0.11169354,0.19503098,0.07000955,0.92014178,0.96840757,0.96731400,0.04717223,0.04717222,0.44342844,2.14188265,29.59414914,1175,62,8,30,21,121
31,95,q32_644172,2,ADBC,A,A,0,Harmony,Low,1,0.07124853,0.03209645,0.03455820,0.31010094,0.27343097,0.24020965,0.04083835,0.03096462,0.01463616,0.10805603,0.18806245,0.06910257,0.92875150,0.96790359,0.96544180,0.03669033,0.03669030,0.42352195,1.99959990,27.93669236,1175,62,8,30,21,121
32,96,q33_644172,0,DABC,B,B,0,Metre and Rhythm,Medium,1,0.06630400,0.02518619,0.02557062,0.30524142,0.24565160,0.24429129,0.04919181,0.05203360,0.02308572,0.10426903,0.18557275,0.07009835,0.93369603,0.97481379,0.97442935,0.04073338,0.04073332,0.90282226,2.74136321,38.10738248,1500,62,9,27,21,119
32,97,q33_644172,1,DCBA,D,D,0,Metre and Rhythm,Medium,1,0.07228009,0.02569295,0.02549465,0.31032357,0.27296637,0.25321182,0.05455464,0.05276925,0.02253598,0.09364010,0.15357259,0.06370939,0.92771991,0.97430708,0.97450534,0.04678543,0.04678544,0.88394921,2.49893134,38.22391162,1500,62,9,27,21,119
32,98,q33_644172,2,BACD,B,B,0,Metre and Rhythm,Medium,1,0.06705261,0.02587733,0.02495749,0.30495807,0.24584674,0.25455083,0.04926618,0.05237763,0.02258469,0.10372339,0.18267728,0.06832965,0.93294741,0.97412263,0.97504247,0.04209511,0.04209507,0.90492606,2.73784120,39.06812451,1500,62,9,27,21,119
33,99,q34_355486,0,ACBD,A,A,0,Musical Texture,Medium,1,0.04129525,0.01496132,0.01795727,0.29811957,0.27800593,0.24291011,0.05762918,0.04013786,0.01786420,0.11931061,0.18458751,0.06921411,0.95870475,0.98503865,0.98204275,0.02333798,0.02333800,0.99481764,3.85437930,54.68776810,1500,62,15,34,21,132
33,100,q34_355486,1,BDCA,D,D,0,Musical Texture,Medium,1,0.04354198,0.01421050,0.01836319,0.29452467,0.27163021,0.24203805,0.05772963,0.04014141,0.01724609,0.12239608,0.19203454,0.07368878,0.95645800,0.98578950,0.98163682,0.02517879,0.02517882,0.93916616,4.01285203,53.45675880,1500,61,15,35,21,132
33,101,q34_355486,2,CDAB,C,C,0,Musical Texture,Medium,1,0.05225627,0.02997284,0.02434918,0.29120916,0.27790684,0.21098478,0.05275824,0.02018096,0.02453220,0.09295969,0.12724128,0.08206461,0.94774373,0.97002717,0.97565086,0.02790709,0.02790713,1.00751620,3.37032252,40.06913876,1500,62,15,34,21,132
34,102,q35_355486,0,BADC,B,B,0,Melody,High,1,0.04132968,0.01693625,0.01811089,0.29054626,0.22685866,0.20978309,0.08617701,0.08317209,0.04018476,0.09586046,0.17468474,0.07516923,0.95867030,0.98306377,0.98188914,0.02321878,0.02321884,2.21881718,4.15049802,54.21538470,1500,62,29,15,21,127
34,103,q35_355486,1,DACB,B,B,0,Melody,High,1,0.04093450,0.01606417,0.01873018,0.28672578,0.21920423,0.20979528,0.08704178,0.08349324,0.04267914,0.09797276,0.18158772,0.07924228,0.95906553,0.98393586,0.98126982,0.02220432,0.02220429,2.27863001,4.23072757,52.38977665,1500,62,29,15,21,127
34,104,q35_355486,2,ACBD,A,A,0,Melody,High,1,0.04209952,0.01832328,0.01837675,0.30013774,0.23940880,0.21166640,0.09115829,0.08071261,0.04315468,0.08334203,0.16007715,0.07045105,0.95790041,0.98167671,0.98162326,0.02372277,0.02372285,2.34833047,3.83370607,53.41659096,1500,62,29,15,21,127
35,105,q36_355486,0,DBCA,D,D,0,Harmony,High,1,0.05158282,0.02366000,0.03275699,0.31184959,0.29925205,0.24071256,0.05768835,0.04574094,0.01824098,0.10017979,0.14289455,0.04871593,0.94841715,0.97634001,0.96724303,0.01882583,0.01882588,0.55685761,1.48719188,29.52783763,1250,62,12,26,21,121
35,106,q36_355486,1,ACBD,A,A,0,Harmony,High,1,0.04801381,0.02452318,0.03171877,0.31542505,0.28127178,0.22270735,0.05810223,0.03949656,0.02003520,0.10417482,0.16790633,0.05786482,0.95198617,0.97547680,0.96828121,0.01629503,0.01629504,0.63165116,1.82430833,30.52706900,1250,62,12,26,21,121
35,107,q36_355486,2,CBDA,D,D,0,Harmony,High,1,0.05137885,0.02306568,0.03197451,0.31095610,0.30144575,0.24089476,0.05699405,0.04487010,0.01861922,0.09963853,0.14237551,0.04930481,0.94862112,0.97693431,0.96802543,0.01940434,0.01940430,0.58231449,1.54200330,30.27490650,1250,62,12,26,21,121
36,108,q37_337998,0,CADB,B,A,2,Instrumentation,Medium,0,0.06168692,0.02388618,0.01995349,0.32578110,0.26702543,0.24423685,0.04993462,0.05191204,0.02257422,0.08529735,0.15921605,0.05727789,0.93831307,0.97611387,0.98004649,0.04173343,0.04173342,1.13134150,2.87056954,49.11653287,1500,62,8,21,21,112
36,109,q37_337998,1,ACDB,A,B,2,Instrumentation,Medium,0,0.06318809,0.02350523,0.01924232,0.31985010,0.25630401,0.25440011,0.04603889,0.05309937,0.02163306,0.09356629,0.16556804,0.06116041,0.93681197,0.97649480,0.98075767,0.04394577,0.04394569,1.12424375,3.17843246,50.96878987,1500,62,8,21,21,112
36,110,q37_337998,2,CABD,B,A,2,Instrumentation,Medium,0,0.06196691,0.02406442,0.01993201,0.32452364,0.26272293,0.24536787,0.05017028,0.05186402,0.02347472,0.08547000,0.16151778,0.05863589,0.93803308,0.97593556,0.98006800,0.04203490,0.04203492,1.17773971,2.94179526,49.17055421,1500,62,8,21,21,112
37,111,q38_337998,0,DBCA,D,D,0,Performance,Low,1,0.06272505,0.02475616,0.03028182,0.30005969,0.26925898,0.24496114,0.06213327,0.05256841,0.02356419,0.09790890,0.15047633,0.06171870,0.93727490,0.97524383,0.96971814,0.03244322,0.03244323,0.77816294,2.03814347,32.02310884,1498,62,18,22,21,123
37,112,q38_337998,1,BCAD,C,C,0,Performance,Low,1,0.07256104,0.03806315,0.03180528,0.28490624,0.25129956,0.22162934,0.05959832,0.03308272,0.02702901,0.07568833,0.14294547,0.06835399,0.92743903,0.96193689,0.96819474,0.04075577,0.04075570,0.84982778,2.14914011,30.44132443,1498,62,18,22,21,123
37,113,q38_337998,2,ACBD,A,A,0,Performance,Low,1,0.05820549,0.02761637,0.03145383,0.30578210,0.24813383,0.23394010,0.06493396,0.05564320,0.02860986,0.09385086,0.16905798,0.06956921,0.94179448,0.97238363,0.96854616,0.02675166,0.02675168,0.90958257,2.21178789,30.79262597,1498,62,18,22,21,123
38,114,q39_337998,0,BACD,B,B,0,Instrumentation,Low,1,0.06559688,0.01997368,0.02177165,0.30945247,0.24058612,0.23780848,0.04469681,0.04358229,0.02076362,0.10558036,0.19988379,0.07174484,0.93440309,0.98002632,0.97822834,0.04382523,0.04382525,0.95369986,3.29533403,44.93130055,1500,62,11,24,21,118
38,115,q39_337998,1,ABDC,A,A,0,Instrumentation,Low,1,0.06386200,0.02119715,0.02052879,0.30751517,0.25297323,0.23803090,0.04907760,0.04468756,0.02215575,0.10541206,0.19046013,0.07388958,0.93613801,0.97880279,0.97947117,0.04333321,0.04333316,1.07925303,3.59931552,47.71208354,1500,61,11,25,21,118
38,116,q39_337998,2,ADBC,A,A,0,Instrumentation,Low,1,0.06432714,0.02113621,0.01973781,0.30594796,0.25364307,0.24211124,0.04873001,0.04487394,0.02215748,0.10631642,0.19139387,0.06971855,0.93567282,0.97886381,0.98026224,0.04458934,0.04458942,1.12259089,3.53223445,49.66419738,1500,61,11,25,21,118
39,117,q40_457120,0,ABDC,A,A,0,Genre and Style,Medium,1,0.06207948,0.01904373,0.01597635,0.31151649,0.25679966,0.22721555,0.07532460,0.07528621,0.02933135,0.07921456,0.14383777,0.06249901,0.93792054,0.98095632,0.98402366,0.04610313,0.04610312,1.83592292,3.91197029,61.59251661,1500,62,20,15,21,118
39,118,q40_457120,1,CBAD,C,A,2,Genre and Style,Medium,0,0.06185471,0.01923011,0.01647155,0.31121499,0.25443343,0.22615014,0.07512834,0.07616173,0.03144664,0.07934636,0.14578306,0.06366634,0.93814528,0.98076988,0.98352846,0.04538316,0.04538318,1.90914807,3.86522982,59.71072425,1500,62,20,15,21,118
39,119,q40_457120,2,BDAC,C,C,0,Genre and Style,Medium,1,0.07067352,0.02783375,0.01921680,0.30081406,0.26539355,0.18507322,0.06342759,0.03706118,0.03199927,0.05991091,0.11475666,0.09536269,0.92932642,0.97216626,0.98078321,0.05145672,0.05145679,1.66517171,4.96246480,51.03780008,1500,62,20,15,21,118
40,120,q41_457120,0,CDBA,D,C,1,Instrumentation,Medium,0,0.07190593,0.03043071,0.02106464,0.30621137,0.25887624,0.18364634,0.05664340,0.02338164,0.03185193,0.05582827,0.09435433,0.10172768,0.92809410,0.96956930,0.97893536,0.05084128,0.05084126,1.51210387,4.82930931,46.47291414,1500,62,18,15,21,116
40,121,q41_457120,1,ABCD,A,B,1,Instrumentation,Medium,0,0.06508596,0.01959880,0.01624109,0.31049510,0.24482572,0.23846375,0.06002268,0.06772494,0.02198871,0.08879674,0.16220216,0.06601579,0.93491405,0.98040119,0.98375889,0.04884487,0.04884485,1.35389352,4.06473778,60.57220752,1500,62,18,15,21,116
40,122,q41_457120,2,CADB,B,A,2,Instrumentation,Medium,0,0.06372863,0.01967358,0.01458608,0.31557929,0.26293482,0.22820891,0.06751750,0.06504104,0.02736265,0.07867117,0.14591637,0.07187371,0.93627134,0.98032645,0.98541391,0.04914255,0.04914257,1.87594238,4.92755473,67.55851034,1500,62,18,15,21,116
41,123,q42_457120,0,DBCA,D,D,0,Mood and Expression,Low,1,0.07172662,0.02360464,0.01613722,0.32045606,0.29878110,0.26073845,0.04466816,0.04290984,0.01688922,0.08503698,0.13105800,0.05151872,0.92827334,0.97639534,0.98386278,0.05558939,0.05558944,1.04659984,3.19253872,60.96852363,1500,62,9,18,21,110
41,124,q42_457120,1,DCAB,C,C,0,Mood and Expression,Low,1,0.07564577,0.03261925,0.03094725,0.31165166,0.28149950,0.20325356,0.03917773,0.01588526,0.02023831,0.06442152,0.09546596,0.07824807,0.92435422,0.96738075,0.96905274,0.04469851,0.04469852,0.65396144,2.52843331,31.31304398,1500,62,9,18,21,110
41,125,q42_457120,2,BACD,B,B,0,Mood and Expression,Low,1,0.06879675,0.02250915,0.01545082,0.31729311,0.27683241,0.26091259,0.04298627,0.04314772,0.01678617,0.09196748,0.15902560,0.05851196,0.93120325,0.97749079,0.98454917,0.05334593,0.05334592,1.08642611,3.78698144,63.72149058,1500,62,9,18,21,110
42,126,q43_1235672,0,BCAD,C,C,0,Harmony,Medium,1,0.08255018,0.03305994,0.02399268,0.29971880,0.26514858,0.22967640,0.04792703,0.03774126,0.02674904,0.07188730,0.14345738,0.07455814,0.91744986,0.96694003,0.97600735,0.05855750,0.05855749,1.11488320,3.10753668,40.67937547,1500,62,11,18,21,112
42,127,q43_1235672,1,ABDC,A,A,0,Harmony,Medium,1,0.06831988,0.02473634,0.02302339,0.31727651,0.27817211,0.24684835,0.05757260,0.05914038,0.02646597,0.08995798,0.16090407,0.06905685,0.93168014,0.97526366,0.97697659,0.04529649,0.04529645,1.14952554,2.99942189,42.43409353,1500,62,11,18,21,112
42,128,q43_1235672,2,CDAB,C,C,0,Harmony,Medium,1,0.08287155,0.03359297,0.02413367,0.29993737,0.26891713,0.23187922,0.04820538,0.03786625,0.02772081,0.07199612,0.14136679,0.07470778,0.91712840,0.96640703,0.97586630,0.05873789,0.05873790,1.14863646,3.09558339,40.43589172,1500,62,11,18,21,112
43,129,q44_1235672,0,BACD,B,B,0,Structure,Medium,1,0.07035489,0.01859514,0.01788606,0.30296732,0.26276144,0.24250153,0.05009057,0.04914236,0.01894635,0.10250770,0.19055874,0.07266728,0.92964514,0.98140493,0.98211393,0.05246883,0.05246880,1.05928048,4.06278917,54.90947190,1500,62,11,20,21,114
43,130,q44_1235672,1,DCBA,D,D,0,Structure,Medium,1,0.07136840,0.01829301,0.01789445,0.30829830,0.30276541,0.24764851,0.05237863,0.04702498,0.01779362,0.09574713,0.15519214,0.06660548,0.92863164,0.98170702,0.98210554,0.05347395,0.05347390,0.99436528,3.72213090,54.88325080,1500,62,11,20,21,114
43,131,q44_1235672,2,CBDA,D,D,0,Structure,Medium,1,0.07265724,0.01829520,0.01825360,0.30781275,0.30343659,0.25250881,0.05218349,0.04733114,0.01790575,0.09528770,0.15523049,0.06790857,0.92734278,0.98170483,0.98174641,0.05440364,0.05440364,0.98094360,3.72028337,53.78370862,1500,62,11,20,21,114
44,132,q45_1235672,0,CDAB,C,C,0,Historical and Cultural Context,Low,1,0.07817684,0.04028012,0.04695991,0.30459518,0.27694864,0.16042858,0.03796878,0.01767966,0.02540320,0.07715056,0.08205666,0.10560525,0.92182313,0.95971983,0.95304011,0.03121694,0.03121697,0.54095498,2.24883857,20.29476059,1500,62,9,31,21,123
44,133,q45_1235672,1,ADCB,A,A,0,Historical and Cultural Context,Low,1,0.06257366,0.02224631,0.02380476,0.31904712,0.26296399,0.23791069,0.04699348,0.05158809,0.02661899,0.10061103,0.17019985,0.06364103,0.93742640,0.97775366,0.97619522,0.03876891,0.03876882,1.11822135,2.67345832,41.00840824,1500,62,9,31,21,123
44,134,q45_1235672,2,CBAD,C,C,0,Historical and Cultural Context,Low,1,0.07874524,0.03998153,0.04255101,0.30428869,0.27759742,0.16128018,0.03762280,0.01814560,0.02660112,0.07666532,0.08443253,0.11232397,0.92125477,0.96001846,0.95744899,0.03619422,0.03619422,0.62515831,2.63974849,22.50120390,1500,62,9,31,21,123
45,135,q46_510027,0,ADBC,A,C,1,Performance,Medium,0,0.06689316,0.02640263,0.01374496,0.31262115,0.27077331,0.22637954,0.05093821,0.03445980,0.03174307,0.06385560,0.12036915,0.07070016,0.93310685,0.97359742,0.98625500,0.05314820,0.05314815,2.30943308,5.14371533,71.75393556,1500,62,17,15,21,115
45,136,q46_510027,1,CADB,B,D,1,Performance,Medium,0,0.06253633,0.01596384,0.01113865,0.31734003,0.27687635,0.25045735,0.06168001,0.06782975,0.02658281,0.08044681,0.14117580,0.05948310,0.93746367,0.98403611,0.98886136,0.05139768,0.05139769,2.38653706,5.34024204,88.77747067,1500,62,17,15,21,115
45,137,q46_510027,2,BADC,B,A,1,Performance,Medium,0,0.05653820,0.01510126,0.01115380,0.31978951,0.26373228,0.23996824,0.06337989,0.06904315,0.02884717,0.08373723,0.15258039,0.06602973,0.94346177,0.98489874,0.98884619,0.04538440,0.04538442,2.58630922,5.91993249,88.65556255,1500,62,17,15,21,115
46,0,q47_510027,0,DABC,B,A,3,Musical Texture,Low,0,0.06417733,0.02799502,0.02618992,0.31452134,0.29319609,0.26927517,0.05508038,0.04275622,0.01842098,0.10082070,0.16231028,0.06798471,0.93582264,0.97200495,0.97381006,0.03798740,0.03798743,0.70336146,2.59583450,37.18262410,1500,62,13,26,21,122
46,1,q47_510027,1,DACB,B,A,3,Musical Texture,Low,0,0.06386641,0.02762802,0.02684073,0.31498446,0.29497391,0.26871678,0.05531254,0.04252858,0.01884522,0.10217562,0.16294488,0.06563884,0.93613361,0.97237199,0.97315926,0.03702568,0.03702565,0.70211300,2.44549381,36.25681238,1500,62,13,26,21,122
46,2,q47_510027,2,CADB,B,C,3,Musical Texture,Low,0,0.07859508,0.04130814,0.02967517,0.29975873,0.29012471,0.25723958,0.04768243,0.03580466,0.02170245,0.08905249,0.14860700,0.07049401,0.92140488,0.95869179,0.97032481,0.04891991,0.04891993,0.73133349,2.37552156,32.69820311,1500,62,13,26,21,122
47,3,q48_510027,0,BCDA,D,A,1,Structure,Medium,0,0.05670536,0.01457208,0.01507260,0.30221435,0.28389191,0.23374984,0.04046224,0.03099147,0.01752517,0.12530861,0.18745822,0.07100927,0.94329461,0.98542792,0.98492740,0.04163277,0.04163278,1.16271756,4.71115026,65.34556814,1150,62,9,48,21,140
47,4,q48_510027,1,DABC,B,C,1,Structure,Medium,0,0.06828527,0.02679879,0.01867510,0.29219119,0.27273117,0.21437171,0.03399477,0.01901775,0.02025088,0.10028353,0.14323513,0.08177325,0.93171471,0.97320120,0.98132493,0.04961017,0.04961021,1.08437847,4.37873197,52.54724035,1150,62,9,48,21,140
47,5,q48_510027,2,CDBA,D,C,1,Structure,Medium,0,0.07023401,0.02898598,0.02057098,0.28959498,0.26920877,0.21312448,0.03443642,0.01937510,0.02123885,0.10007400,0.14118943,0.08352992,0.92976600,0.97101401,0.97942904,0.04966303,0.04966304,1.03246674,4.06057118,47.61217879,1150,62,9,48,21,140
48,6,q49_1149194,0,ABCD,A,A,0,Sound Texture,Low,1,0.04188810,0.01713229,0.01804720,0.32004120,0.26905591,0.23733454,0.05833414,0.05541749,0.02334633,0.09420068,0.16150689,0.05929803,0.95811186,0.98286775,0.98195281,0.02384090,0.02384094,1.29362644,3.28571950,54.41026455,1500,62,13,24,21,120
48,7,q49_1149194,1,DBCA,D,D,0,Sound Texture,Low,1,0.04303525,0.01634941,0.01628857,0.31902446,0.28318343,0.25516576,0.05597266,0.05662705,0.01975494,0.09707948,0.14495809,0.05516250,0.95696472,0.98365059,0.98371140,0.02674668,0.02674667,1.21281023,3.38657774,60.39275626,1500,62,13,24,21,120
48,8,q49_1149194,2,DABC,B,B,0,Sound Texture,Low,1,0.04104325,0.01708340,0.01795472,0.31393153,0.25343970,0.24320782,0.05206296,0.05466357,0.02207934,0.10486590,0.17445632,0.06562247,0.95895673,0.98291665,0.98204528,0.02308852,0.02308855,1.22972311,3.65488591,54.69564565,1500,62,13,24,21,120
49,9,q50_1149194,0,CADB,B,B,0,Functional Context,Low,1,0.04243116,0.01860837,0.01529590,0.31918372,0.25753058,0.23479494,0.03697141,0.04035807,0.01720081,0.10978974,0.17470253,0.07662020,0.95756883,0.98139163,0.98470410,0.02713526,0.02713527,1.12453714,5.00919825,64.37699616,1500,62,9,26,21,118
49,10,q50_1149194,1,ABDC,A,A,0,Functional Context,Low,1,0.04206327,0.01807571,0.01581565,0.32394835,0.26681466,0.23324753,0.04277627,0.04322467,0.01798171,0.10153515,0.16338346,0.07582331,0.95793674,0.98192429,0.98418435,0.02624761,0.02624761,1.13695640,4.79419418,62.22849831,1500,62,9,26,21,118
49,11,q50_1149194,2,CBAD,C,C,0,Functional Context,Low,1,0.05157517,0.02831744,0.01672047,0.31116346,0.27587297,0.22013628,0.03418480,0.02284887,0.01712596,0.08587338,0.13163541,0.08041420,0.94842482,0.97168250,0.98327957,0.03485470,0.03485475,1.02425099,4.80932544,58.80692166,1500,62,9,26,21,118
50,12,q51_1149194,0,ABCD,A,B,1,Mood and Expression,Low,0,0.04537110,0.01372691,0.01187020,0.28904548,0.25706051,0.22867724,0.04553589,0.05348028,0.02717860,0.12734052,0.18235668,0.07456108,0.95462892,0.98627308,0.98812978,0.03350090,0.03350086,2.28964983,6.28136772,83.24458614,1500,61,14,47,21,143
50,13,q51_1149194,1,DCAB,C,D,1,Mood and Expression,Low,0,0.04834586,0.01316934,0.01268265,0.29156597,0.26710823,0.23164252,0.04765873,0.04817026,0.02285121,0.11939135,0.17415638,0.06766490,0.95165418,0.98683064,0.98731731,0.03566321,0.03566313,1.80176908,5.33523385,77.84787256,1500,61,14,47,21,143
